article_name,country,revision_id,population,article_quality
Pasuya Yao,Taiwan,792073632,"23,468,000",Start
Chiu Chuang-liang,Taiwan,792172782,"23,468,000",Start
Hsu Jung-shu,Taiwan,792172903,"23,468,000",C
Roy Leu,Taiwan,792250378,"23,468,000",Start
List of Vice Presidents of the Republic of China,Taiwan,792401933,"23,468,000",C
Kang Ning-hsiang,Taiwan,792545317,"23,468,000",C
Hsu Yao-chang,Taiwan,792688043,"23,468,000",Start
Hsu Tsai-li,Taiwan,792958517,"23,468,000",Start
Lai Shin-yuan,Taiwan,793096179,"23,468,000",C
Christine Tsung,Taiwan,793120698,"23,468,000",Start
Huang Chu-wen,Taiwan,793197546,"23,468,000",Stub
Shu Chin-chiang,Taiwan,793197878,"23,468,000",Start
Liu Wen-hsiung (1941–1990),Taiwan,793401963,"23,468,000",Stub
Chan Chun-po,Taiwan,793579022,"23,468,000",Stub
Chang Liang-jen,Taiwan,793597475,"23,468,000",Start
Chang Tong-rong,Taiwan,793597998,"23,468,000",Stub
Chang Yu-hern,Taiwan,793598306,"23,468,000",Start
Chen Li-chen,Taiwan,793658481,"23,468,000",Start
Lan Mei-chin,Taiwan,793707308,"23,468,000",Start
Chen Chu,Taiwan,793811975,"23,468,000",C
Chen Daqi,Taiwan,793812189,"23,468,000",Start
Chen Der-hwa,Taiwan,793812212,"23,468,000",Start
Chen I-hsing,Taiwan,793812734,"23,468,000",Stub
Chen Mingyi (Taiwan),Taiwan,793813745,"23,468,000",Stub
Chen Shyh-kwei,Taiwan,793814551,"23,468,000",Stub
Chen Wei-zen,Taiwan,793814810,"23,468,000",Start
Chen Wu-hsiung,Taiwan,793814925,"23,468,000",Stub
Chien Tai-lang,Taiwan,793944091,"23,468,000",Stub
Wang Yu-chi,Taiwan,793960068,"23,468,000",GA
Chiou I-jen,Taiwan,794024114,"23,468,000",C
Chiu Ching-chun,Taiwan,794037214,"23,468,000",Start
Cho Chun-ying,Taiwan,794046663,"23,468,000",Stub
Chu Fu-sung,Taiwan,794102586,"23,468,000",Stub
Huang Min-hui,Taiwan,794201626,"23,468,000",Start
Wu Yi-chen,Taiwan,794312957,"23,468,000",C
Chen Ming-tang,Taiwan,794789618,"23,468,000",Start
Helen Chang,Taiwan,795006340,"23,468,000",Stub
Huang Sue-ying,Taiwan,795112649,"23,468,000",C
Chen Chieh-ju (born 1937),Taiwan,795274175,"23,468,000",Stub
Chen Chieh-ju (born 1944),Taiwan,795276642,"23,468,000",C
Chen Ming-tong,Taiwan,795593673,"23,468,000",Stub
Calivat Gadu,Taiwan,795593731,"23,468,000",Stub
Icyang Parod,Taiwan,795594372,"23,468,000",Start
Iwan Nawi,Taiwan,795594483,"23,468,000",Stub
Hu Sheng-cheng,Taiwan,795617689,"23,468,000",Start
Cyrus Chu,Taiwan,795749472,"23,468,000",Start
Chen Ming-jen,Taiwan,795795267,"23,468,000",Stub
Henry Hsu,Taiwan,795799497,"23,468,000",Start
Wang Shu-hui,Taiwan,796023622,"23,468,000",Stub
John Wu (politician),Taiwan,796311506,"23,468,000",Start
Chiang Been-huang,Taiwan,796682993,"23,468,000",Start
Tsai Sheng-pang,Taiwan,796688006,"23,468,000",Stub
Chen Jitang,Taiwan,796735041,"23,468,000",Start
Chester Chou,Taiwan,796880926,"23,468,000",Stub
Sun Lih-chyun,Taiwan,797151419,"23,468,000",Stub
Jen Hong,Taiwan,797151962,"23,468,000",Stub
Chou Ching-yu,Taiwan,797236452,"23,468,000",Start
Chungsen Leung,Taiwan,797249053,"23,468,000",C
Lin Shih-chia (politician),Taiwan,797278084,"23,468,000",C
Peng Wan-ru,Taiwan,797278653,"23,468,000",C
Kawlo Iyun Pacidal,Taiwan,797298414,"23,468,000",Start
Huang Hsiu-fang,Taiwan,797298510,"23,468,000",Stub
Wang Huei-mei,Taiwan,797298511,"23,468,000",Stub
Ker Chien-ming,Taiwan,797436566,"23,468,000",Start
Chi Cheng (athlete),Taiwan,797769686,"23,468,000",Start
Hsieh Chi-ta,Taiwan,798247985,"23,468,000",C
Fan Sun-lu,Taiwan,798470372,"23,468,000",C
Wu Tieh-cheng,Taiwan,798558498,"23,468,000",Stub
Su Chia-chyuan,Taiwan,798603007,"23,468,000",Start
Hsu Te-hsiang,Taiwan,798618667,"23,468,000",Stub
Yang Fang-wan,Taiwan,798625304,"23,468,000",Start
Yu Cheng-hsien,Taiwan,798627051,"23,468,000",Stub
Wei Yung,Taiwan,798901714,"23,468,000",Stub
Wang Li-ling,Taiwan,798928248,"23,468,000",Start
Chen Yuh-chang,Taiwan,798956889,"23,468,000",Stub
Chao Yao-tung,Taiwan,798961098,"23,468,000",Stub
Chang San-cheng,Taiwan,799085476,"23,468,000",Start
Chou Huey-ying,Taiwan,799155030,"23,468,000",Stub
Tseng Jing-ling,Taiwan,799327574,"23,468,000",Stub
Yu Hsiao-cheng,Taiwan,799329078,"23,468,000",Start
Yen Chin-fu,Taiwan,799358729,"23,468,000",Start
Kuo Kuo-wen,Taiwan,799503989,"23,468,000",Stub
Alice Wang,Taiwan,799517214,"23,468,000",Start
Wang Mei-hua,Taiwan,799569252,"23,468,000",Stub
Pan Wen-chung,Taiwan,799569300,"23,468,000",Stub
Lin Teng-chiao,Taiwan,799569441,"23,468,000",Stub
Chuang Tsui-yun,Taiwan,799569518,"23,468,000",Stub
Su Jain-rong,Taiwan,799569545,"23,468,000",Stub
Wu Tzu-hsin,Taiwan,799569566,"23,468,000",Stub
Hou Ching-shan,Taiwan,799569744,"23,468,000",Start
Wu Chih-chung,Taiwan,799569814,"23,468,000",Stub
Leo Chen-jan Lee,Taiwan,799569911,"23,468,000",Stub
Yeh Jiunn-rong,Taiwan,799570146,"23,468,000",Stub
Chen Liang-gee,Taiwan,799570409,"23,468,000",Start
Chiu Jeng-jiann,Taiwan,799570452,"23,468,000",Stub
Tsai Mi-ching,Taiwan,799570482,"23,468,000",Stub
Chen Ter-shing,Taiwan,799570515,"23,468,000",Stub
Wang Kwo-tsai,Taiwan,799570585,"23,468,000",Stub
Fan Chih-ku,Taiwan,799570682,"23,468,000",Stub
Chang Ching-sen,Taiwan,799570813,"23,468,000",Start
John Deng,Taiwan,799571221,"23,468,000",Start
Chang Po-ya,Taiwan,799697356,"23,468,000",Start
Ku Meng-yu,Taiwan,799779367,"23,468,000",Stub
"Secretary-General to the President, Republic of China",Taiwan,799843322,"23,468,000",Start
List of vice premiers of the Republic of China,Taiwan,799989964,"23,468,000",Start
Lin Wan-i,Taiwan,799999091,"23,468,000",Stub
Wu Shiow-ming,Taiwan,799999346,"23,468,000",Stub
Huang Mei-ying,Taiwan,799999370,"23,468,000",Start
Lee Ruey-tsang,Taiwan,800001909,"23,468,000",Start
Huang Tien-mu,Taiwan,800002142,"23,468,000",Stub
Li Hsi-mou,Taiwan,800021825,"23,468,000",Start
Sisy Chen,Taiwan,800175858,"23,468,000",Start
List of Presidents of the Republic of China,Taiwan,800544510,"23,468,000",C
Chiu Yi-ying,Taiwan,800589969,"23,468,000",C
Cheng Kuei-lien,Taiwan,800604186,"23,468,000",Start
Hsu Li-teh,Taiwan,800683260,"23,468,000",Stub
Cheng Cheng-mount,Taiwan,800734979,"23,468,000",Stub
Catherine Lee (politician),Taiwan,800778462,"23,468,000",Start
Thomas Chan,Taiwan,800807109,"23,468,000",Start
Lin Hsi-yao,Taiwan,800998505,"23,468,000",Stub
Wu Shu-chen,Taiwan,801023125,"23,468,000",C
Yeh Chu-lan,Taiwan,801117394,"23,468,000",Start
Hsu Ching-chung,Taiwan,801128796,"23,468,000",Stub
Wang Sing-nan,Taiwan,801155536,"23,468,000",Stub
Yu Ching-tang,Taiwan,801322683,"23,468,000",Stub
Zhu Jiahua,Taiwan,801335752,"23,468,000",Stub
Ho Chi-kung,Taiwan,801339676,"23,468,000",Stub
Lu Pau-ching,Taiwan,801339711,"23,468,000",Start
Chen Shih-chung,Taiwan,801340733,"23,468,000",Start
Huang Tsing-tung,Taiwan,801341152,"23,468,000",Stub
Hsueh Jui-yuan,Taiwan,801343345,"23,468,000",Stub
Tsai Sen-tien,Taiwan,801343355,"23,468,000",Start
Chiu Tzu-tsung,Taiwan,801345425,"23,468,000",Start
Yao Jen-to,Taiwan,801530016,"23,468,000",Stub
Annette Lu,Taiwan,801585254,"23,468,000",C
Freddy Lim,Taiwan,801645657,"23,468,000",C
Angie Chen Button,Taiwan,801741147,"23,468,000",C
George Yeh,Taiwan,801815288,"23,468,000",Stub
Hsieh Shou-shing,Taiwan,801859379,"23,468,000",Stub
Tseng Yung-chuan,Taiwan,802087425,"23,468,000",Start
Wellington Koo,Taiwan,802321118,"23,468,000",GA
Yu Hanmou,Taiwan,802441573,"23,468,000",Stub
Yeh Chin-fong,Taiwan,802652886,"23,468,000",Stub
Wang Ching-feng,Taiwan,802652934,"23,468,000",Start
Vice President of the Republic of China,Taiwan,802828040,"23,468,000",C
Lin Chuan,Taiwan,802873067,"23,468,000",Start
Premier of the Republic of China,Taiwan,803011328,"23,468,000",Start
Elaine Chao,Taiwan,803533780,"23,468,000",GA
Fei Hsi-ping,Taiwan,803664360,"23,468,000",Start
Lee Hsin,Taiwan,804116289,"23,468,000",Start
Joseph Shih,Taiwan,804271544,"23,468,000",Start
Fu Kun-chi,Taiwan,804364721,"23,468,000",Start
Tony Hwang,Taiwan,804472002,"23,468,000",C
Lin Mei-chu,Taiwan,804479231,"23,468,000",Stub
Liau Huei-fang,Taiwan,804479995,"23,468,000",Stub
Chiang Hsiao-wu,Taiwan,804820558,"23,468,000",Start
Chiang Hsiao-yung,Taiwan,804820682,"23,468,000",Start
Lee Ching-hua,Taiwan,804821168,"23,468,000",Start
Tai Chen-yao,Taiwan,804842247,"23,468,000",Stub
Kong Jaw-sheng,Taiwan,805084122,"23,468,000",Start
Chin Hsiao-hui,Taiwan,805128467,"23,468,000",Stub
Chu Chin-peng,Taiwan,805128713,"23,468,000",Stub
Fan Chiang Tai-chi,Taiwan,805128932,"23,468,000",Stub
Kao Chin Su-mei,Taiwan,805134317,"23,468,000",C
Arthur Y. Chen,Taiwan,805147882,"23,468,000",Stub
George Hsieh,Taiwan,805197380,"23,468,000",Start
Lin Cheng-chieh,Taiwan,805367157,"23,468,000",C
Liu Hsien-tong,Taiwan,805476016,"23,468,000",Stub
Lee Yuan-tsu,Taiwan,805488141,"23,468,000",Start
Lu Yu-wen,Taiwan,805492696,"23,468,000",Stub
Fang Chih,Taiwan,805519190,"23,468,000",FA
Liu Kuo-chuan,Taiwan,805544726,"23,468,000",Stub
List of Secretaries-General of the Executive Yuan,Taiwan,805573383,"23,468,000",Stub
Hsu Cheng-kuang,Taiwan,805575013,"23,468,000",Start
Hong Hocheng,Taiwan,805575351,"23,468,000",Stub
Hochen Tan,Taiwan,805576023,"23,468,000",Stub
Hsiao Chia-chi,Taiwan,805576696,"23,468,000",Start
Chang Wen-ing,Taiwan,805727872,"23,468,000",Stub
Lee Chung-wei,Taiwan,805940086,"23,468,000",Stub
President of the Republic of China,Taiwan,805975162,"23,468,000",C
Kung Ming-hsin,Taiwan,806112721,"23,468,000",Stub
Lin Ching-yi,Taiwan,806133507,"23,468,000",Start
Chang Chi-yun,Taiwan,806148768,"23,468,000",Start
Cheng Li-chun,Taiwan,806155804,"23,468,000",Stub
Yu Chen Yueh-ying,Taiwan,806231546,"23,468,000",Start
Lee Meng-yen,Taiwan,806268022,"23,468,000",Start
Shen Fu-hsiung,Taiwan,806563653,"23,468,000",C
Hsu Jan-yau,Taiwan,806618547,"23,468,000",Stub
Chuo Rung-tai,Taiwan,806620283,"23,468,000",Stub
Yuh-Line Niou,Taiwan,806748014,"23,468,000",Start
Huang Yu-cheng,Taiwan,806765918,"23,468,000",Stub
Hung Liang-chuan,Taiwan,806766362,"23,468,000",Stub
Hwang Wang-hsiang,Taiwan,806766710,"23,468,000",Stub
Lee Chao-ming,Taiwan,806768117,"23,468,000",Stub
Lin Jeng-yi,Taiwan,806792292,"23,468,000",Stub
List of premiers of the Republic of China,Taiwan,806852291,"23,468,000",C
Lin Cho-shui,Taiwan,806871171,"23,468,000",C
Ma Ho-ling,Taiwan,806905510,"23,468,000",Start
Chen Chin-jun,Taiwan,806922147,"23,468,000",Start
Stephen Shen,Taiwan,806949962,"23,468,000",Start
James Soong,Taiwan,806994807,"23,468,000",C
Perng Fai-nan,Taiwan,806997382,"23,468,000",Start
Tsai Ing-wen,Taiwan,807111302,"23,468,000",C
Hou Sheng-mao,Taiwan,807164721,"23,468,000",Stub
Lin Tzou-yien,Taiwan,807165879,"23,468,000",Start
Wu Tze-cheng,Taiwan,807166244,"23,468,000",Stub
Yu Shyi-kun,Taiwan,807262515,"23,468,000",C
Tsai Ching-hwa,Taiwan,807288031,"23,468,000",Start
H. K. Yang,Taiwan,807301450,"23,468,000",Start
Hu Shih,Taiwan,807406935,"23,468,000",C
Template:Cuba-politician-stub,Cuba,530739845,"11,139,000",Stub
Template:Cuba-mayor-stub,Cuba,530740001,"11,139,000",Stub
Template:Cuba-activist-stub,Cuba,530742252,"11,139,000",Stub
Template:Cuba-diplomat-stub,Cuba,530744043,"11,139,000",Stub
Francisco de Arango y Parreño,Cuba,695389357,"11,139,000",Start
Valerio De Los Benidos,Cuba,706204833,"11,139,000",Stub
Saturnino and Mariano Lora,Cuba,706604496,"11,139,000",Stub
Juan Carlos Robinson Agramonte,Cuba,707545213,"11,139,000",Stub
Juan Contino Aslán,Cuba,710291346,"11,139,000",Start
Rafael Guas Inclán,Cuba,712659486,"11,139,000",Start
Dagoberto Rodríguez Barrera,Cuba,712979665,"11,139,000",Stub
Pedro Rosso Leal,Cuba,713306539,"11,139,000",Stub
Carlos A. Manrique,Cuba,713541399,"11,139,000",Stub
Liaena Hernández Martínez,Cuba,715754404,"11,139,000",Stub
Juan Carlos González Leiva,Cuba,716252945,"11,139,000",Stub
José Miguel Martínez Hernández,Cuba,716330181,"11,139,000",Stub
Francisco Jose Hernandez,Cuba,717368220,"11,139,000",Stub
Pedro Pablo Prada Quintero,Cuba,717370004,"11,139,000",Stub
Mary Tarrero-Serrano,Cuba,718879387,"11,139,000",Start
Rafael Montoro,Cuba,720836257,"11,139,000",Stub
Juan Vitalio Acuña Núñez,Cuba,721621001,"11,139,000",Stub
Enrique José Varona,Cuba,721926655,"11,139,000",Stub
Vicente Manuel de Céspedes,Cuba,731223730,"11,139,000",C
Augusto Martínez Sánchez,Cuba,740646211,"11,139,000",Stub
Juan Nepomuceno de Quesada,Cuba,742362793,"11,139,000",Start
Adela Hernández,Cuba,742515431,"11,139,000",Stub
David Blis,Cuba,747865212,"11,139,000",Start
Juan de Ayala y Escobar,Cuba,748591396,"11,139,000",C
Isabel Allende Karam,Cuba,749500227,"11,139,000",Stub
Nelson Aguiar Ramírez,Cuba,750368963,"11,139,000",Stub
Blas Giraldo Reyes Rodríguez,Cuba,750369150,"11,139,000",Stub
Federico Laredo Brú,Cuba,751815183,"11,139,000",Start
Carlos Mendieta,Cuba,751815251,"11,139,000",Stub
Jorge García Montes,Cuba,751828071,"11,139,000",Stub
Cosme de la Torriente y Peraza,Cuba,751831325,"11,139,000",Start
Jorge Luis Echarte,Cuba,751831667,"11,139,000",Stub
Osmany Cienfuegos,Cuba,751862657,"11,139,000",Stub
Gonzalo Güell,Cuba,751915488,"11,139,000",Stub
Isidoro Malmierca Peoli,Cuba,751917212,"11,139,000",Start
Raúl Roa García,Cuba,751917543,"11,139,000",Start
Roberto Agramonte,Cuba,751917957,"11,139,000",Start
Gustavo Cuervo Rubio,Cuba,751919623,"11,139,000",Start
Jorge Mañach,Cuba,751921197,"11,139,000",Start
Manuel Fernandez Supervielle,Cuba,751922882,"11,139,000",Start
Antonio Prío,Cuba,751922945,"11,139,000",Stub
Orlando Requeijo Gual,Cuba,751924280,"11,139,000",Stub
Prime Ministers of Cuba,Cuba,751925323,"11,139,000",Stub
Enrique Oltuski,Cuba,752791827,"11,139,000",Start
Antonio Augusto Villareal Acosta,Cuba,752910556,"11,139,000",Stub
Leonel Grave de Peralta,Cuba,752945765,"11,139,000",Start
Nelson Moliné Espino,Cuba,752952521,"11,139,000",Stub
Néstor Rodríguez Lobaina,Cuba,752953178,"11,139,000",Stub
José Luis Rodríguez García,Cuba,755318442,"11,139,000",Stub
Eliades Acosta,Cuba,756072925,"11,139,000",Stub
María Regla Prío,Cuba,757341796,"11,139,000",Stub
Fidel Suárez Cruz,Cuba,757551143,"11,139,000",Stub
Lina Olinda Pedraza Rodríguez,Cuba,757566023,"11,139,000",Stub
Rosa Elena Simeón Negrín,Cuba,757616842,"11,139,000",Start
José Amado Ricardo Guerra,Cuba,760052130,"11,139,000",Stub
Abelardo Colomé Ibarra,Cuba,760103274,"11,139,000",Start
Ignacio Agramonte,Cuba,760288256,"11,139,000",Start
Bartolomé Morales,Cuba,761128701,"11,139,000",Start
Carlos Fernández Gondín,Cuba,764353219,"11,139,000",Start
Demetrio Castillo Duany,Cuba,765607317,"11,139,000",Start
Óscar Gans,Cuba,766973194,"11,139,000",Stub
Ernesto Dihigo,Cuba,766973326,"11,139,000",Start
Elizardo Sánchez,Cuba,768037041,"11,139,000",Stub
Anselmo Alliegro y Milá,Cuba,768156187,"11,139,000",Start
Fernando Remírez de Estenoz,Cuba,769028417,"11,139,000",Start
Blas Roca Calderio,Cuba,771824148,"11,139,000",C
Frank Diaz-Silveira,Cuba,771824663,"11,139,000",Start
Mario García Menocal,Cuba,776186947,"11,139,000",Start
Jesús Escandell,Cuba,776607522,"11,139,000",Stub
Jorge Martí Martínez,Cuba,776682487,"11,139,000",Stub
Minister of Foreign Affairs (Cuba),Cuba,777293847,"11,139,000",Start
Jorge Payret,Cuba,777450691,"11,139,000",Stub
José María Coppinger,Cuba,777612966,"11,139,000",C
José Ramón Balaguer Cabrera,Cuba,777617922,"11,139,000",Stub
Juan Valdés Figueroa,Cuba,777698005,"11,139,000",Stub
Ana Betancourt,Cuba,777896416,"11,139,000",Start
José Agripino Barnet,Cuba,778610874,"11,139,000",Stub
Francisco Prío,Cuba,779172174,"11,139,000",Stub
Rafael Díaz-Balart,Cuba,781174664,"11,139,000",Start
Guillermo Aguilera Sanchez,Cuba,782102962,"11,139,000",Start
Vice President of Cuba,Cuba,782216785,"11,139,000",Start
Alberto Inocente Álvarez,Cuba,782234423,"11,139,000",Start
Andrés Rivero Agüero,Cuba,782382825,"11,139,000",Start
Nicolas Arroyo,Cuba,782511217,"11,139,000",Start
Laureano de Torres y Ayala,Cuba,782771757,"11,139,000",C
Manuel Urrutia Lleó,Cuba,783038875,"11,139,000",C
Leopoldo Cancio,Cuba,783141090,"11,139,000",Start
Andrés Domingo y Morales del Castillo,Cuba,784172592,"11,139,000",Stub
Alfonso Fraga,Cuba,784726067,"11,139,000",Stub
Mijail Bárzaga,Cuba,785025010,"11,139,000",Stub
Fernando Martínez Heredia,Cuba,785331465,"11,139,000",Stub
Ada Kouri Barreto,Cuba,785410033,"11,139,000",Start
Miguel Ángel de la Campa y Caraveda,Cuba,785410121,"11,139,000",Start
Gustavo Arcos,Cuba,785410626,"11,139,000",Start
Alberto Herrera y Franchi,Cuba,785579216,"11,139,000",Start
José Manuel Cortina,Cuba,786399223,"11,139,000",Start
Tony Cuesta,Cuba,786968748,"11,139,000",Stub
Carlos Hevia,Cuba,787004648,"11,139,000",C
Félix Lancís Sánchez,Cuba,787038366,"11,139,000",Stub
Manuel Márquez Sterling,Cuba,787234894,"11,139,000",Stub
Jorge Bolaños,Cuba,787335409,"11,139,000",Start
Abel Prieto,Cuba,787412387,"11,139,000",Stub
Pentarchy of 1933,Cuba,787497000,"11,139,000",Start
Ramón Meza y Suárez Inclán,Cuba,787679602,"11,139,000",Start
Raúl López del Castillo,Cuba,787696415,"11,139,000",Stub
Sebastian Arcos Bergnes,Cuba,788031802,"11,139,000",C
Alfredo Domínguez Batista,Cuba,788448171,"11,139,000",Stub
Miguel A. Suárez Fernández,Cuba,788512418,"11,139,000",Start
Margarita Marlene González Fernández,Cuba,788660012,"11,139,000",Stub
María del Carmen Concepción González,Cuba,788660621,"11,139,000",Stub
Rodrigo Malmierca Díaz,Cuba,788677505,"11,139,000",Start
Ramón Zaydín,Cuba,788713862,"11,139,000",Stub
Esteban Lazo Hernández,Cuba,788856149,"11,139,000",Stub
Aureliano Sánchez Arango,Cuba,788944043,"11,139,000",Start
Rafael del Pino (pilot),Cuba,789238002,"11,139,000",Start
Antonio Guiteras,Cuba,789471611,"11,139,000",Start
Kenneth Symington,Cuba,790200066,"11,139,000",Stub
Jorge Valls,Cuba,790355029,"11,139,000",Start
Bartolomé Masó,Cuba,790678938,"11,139,000",C
Manuel Cidre,Cuba,790949463,"11,139,000",Start
Alcibiades Hidalgo,Cuba,791394160,"11,139,000",Stub
José Núñez de Cáceres,Cuba,792196867,"11,139,000",C
Rolando Rodríguez Lobaina,Cuba,793102072,"11,139,000",Start
Luis de Las Casas,Cuba,793596197,"11,139,000",Stub
Cosme Torres Espinoza,Cuba,795314140,"11,139,000",Stub
Vilma Espín,Cuba,796823704,"11,139,000",C
Alfredo Zayas y Alfonso,Cuba,796944802,"11,139,000",C
Laura Pollán,Cuba,798599858,"11,139,000",Start
Melba Hernández,Cuba,798957839,"11,139,000",Start
Josefina Vidal,Cuba,799266150,"11,139,000",Start
Osvaldo Dorticós Torrado,Cuba,799413330,"11,139,000",Start
Aurelio Hevia,Cuba,799626694,"11,139,000",Stub
Ramón Castro Ruz,Cuba,799884206,"11,139,000",C
Orestes Ferrara,Cuba,800475122,"11,139,000",C
Ricardo Alarcón,Cuba,800664407,"11,139,000",C
Ramón Sánchez-Parodi Montoto,Cuba,800690379,"11,139,000",Stub
José Antonio Arbesú,Cuba,800690620,"11,139,000",Stub
Vicente García González,Cuba,801106699,"11,139,000",Stub
Mariela Castro,Cuba,801318769,"11,139,000",Start
Elsa Alvarez,Cuba,801489821,"11,139,000",Stub
Francisco Chaviano,Cuba,801643725,"11,139,000",Stub
Frank País,Cuba,801644461,"11,139,000",GA
Armando Hart,Cuba,801898770,"11,139,000",Start
Fernando Heydrich,Cuba,801899276,"11,139,000",Start
Miguel Mariano Gómez,Cuba,801936290,"11,139,000",Start
Carlos Saladrigas Zayas,Cuba,802076780,"11,139,000",Start
Felipe Pérez Roque,Cuba,802107401,"11,139,000",Start
José Miró Cardona,Cuba,802696583,"11,139,000",Start
Carlos Manuel de Céspedes y Quesada,Cuba,802868309,"11,139,000",C
Clemente Vázquez Bello,Cuba,803483446,"11,139,000",Start
Cuba under Fidel Castro,Cuba,803789782,"11,139,000",B
Desiderio Alberto Arnaz II,Cuba,803963084,"11,139,000",Start
Bruno Rodríguez Parrilla,Cuba,804678009,"11,139,000",Start
Tomás Estrada Palma,Cuba,805026338,"11,139,000",C
José Miguel Gómez,Cuba,805026662,"11,139,000",Start
List of Prime Ministers of Cuba,Cuba,805028281,"11,139,000",Start
List of Presidents of Cuba,Cuba,805028438,"11,139,000",Start
Carlos Manuel Piedra,Cuba,805194115,"11,139,000",Stub
Ramón Grau,Cuba,805349069,"11,139,000",C
Gerardo Machado,Cuba,805351138,"11,139,000",C
Miguel Díaz-Canel,Cuba,805513417,"11,139,000",Start
Raúl Castro,Cuba,805596274,"11,139,000",B
Marta Hernández Romero,Cuba,805626700,"11,139,000",Stub
Manuel Antonio de Varona,Cuba,805640612,"11,139,000",Stub
Emilio Núñez Portuondo,Cuba,805649360,"11,139,000",Start
Gladys María Bejerano Portela,Cuba,805879802,"11,139,000",Stub
Carlos Prío Socarrás,Cuba,806559890,"11,139,000",C
President of Cuba,Cuba,806667338,"11,139,000",Start
Celia Sánchez,Cuba,806951645,"11,139,000",C
Fulgencio Batista,Cuba,807382747,"11,139,000",FA
Eduardo Chibás,Cuba,807420414,"11,139,000",Start
Roberto Robaina,Cuba,807439125,"11,139,000",Stub
Template:Lithuania-politician-stub,Lithuania,531458172,"2,911,203",Stub
Template:Lithuania-mayor-stub,Lithuania,531459628,"2,911,203",Stub
Template:Lithuania-diplomat-stub,Lithuania,541003996,"2,911,203",Stub
County governor (Lithuania),Lithuania,663880497,"2,911,203",Stub
Zenonas Petras Adomaitis,Lithuania,707895202,"2,911,203",Stub
Vytautas Arbačiauskas,Lithuania,708052656,"2,911,203",Stub
Adolfas Šleževičius,Lithuania,708768311,"2,911,203",Start
Juozas Baranauskas,Lithuania,709423941,"2,911,203",Stub
Juozas Bastys,Lithuania,709510438,"2,911,203",Stub
Aleksandras Bendinskas,Lithuania,709797859,"2,911,203",Start
Arvydas Bajoras,Lithuania,710158039,"2,911,203",Stub
Alfonsas Petrulis,Lithuania,710220764,"2,911,203",Stub
Alis Vidūnas,Lithuania,711117871,"2,911,203",Stub
Jurgis Šaulys,Lithuania,711936216,"2,911,203",Start
Romualdas Ignas Bloškys,Lithuania,712796281,"2,911,203",Stub
Jonas Algirdas Antanaitis,Lithuania,713000458,"2,911,203",Stub
Antanas Būdvytis,Lithuania,713141918,"2,911,203",Stub
Vytautas Algimantas Buinevičius,Lithuania,713314328,"2,911,203",Stub
Vladas Butėnas,Lithuania,713867065,"2,911,203",Start
Povilas Vasiliauskas,Lithuania,714035260,"2,911,203",Stub
Kazimierz Narutowicz,Lithuania,714982222,"2,911,203",Stub
Antanas Purėnas,Lithuania,715380075,"2,911,203",Stub
Mykolas Arlauskas,Lithuania,715647796,"2,911,203",Stub
Rimantas Astrauskas,Lithuania,715647929,"2,911,203",Stub
Donatas Morkūnas,Lithuania,715679199,"2,911,203",Stub
Jurgis Jurgelis,Lithuania,715690269,"2,911,203",Stub
Jonas Smilgevičius,Lithuania,716698078,"2,911,203",Start
Alfonsas Žalys,Lithuania,717343848,"2,911,203",Stub
Eduardas Vilkas,Lithuania,717343869,"2,911,203",Stub
Povilas Varanauskas,Lithuania,717343893,"2,911,203",Stub
